uniq_id,product_name,category_main,description_clean,image,image_array
e99d9abb115a9bd580bcccf9ff4d4881,Lal Haveli Wooden Table Decor Mother & Baby Elephant Painted Showpiece  -  10.16 cm,home decor & festive needs,"lal haveli wooden table decor mother    baby elephant paint showpiece            cm   wooden   black 
                          price   rs       
				
			 gorgeous elephant fabulous home decor accessory   come golden black metal   give appeal splendor accessory replicate   gift friend   gorgeous piece art interior ethnic indian look 
 gorgeous elephant fabulous home decor accessory   come golden black metal   give appeal splendor accessory replicate   gift friend   gorgeous piece art interior ethnic indian look",e99d9abb115a9bd580bcccf9ff4d4881.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
de29bf3288345e23b0e25345a3a057fb,Orange Tree Maxim Wall Decor Set Of 3 Showpiece  -  4 cm,home decor & festive needs,"orange tree maxim wall decor set    showpiece        cm   iron   gold 
                          price   rs       
				
			 metal saucer hammered look float classic round mirror center   set    ant   copper plating let imagination loose create interesting combination wall surface 
 metal saucer hammered look float classic round mirror center   set    ant   copper plating let imagination loose create interesting combination wall surface",de29bf3288345e23b0e25345a3a057fb.jpg,"[[255 255 255 ... 248 247 247]
 [255 255 255 ... 247 247 247]
 [255 255 255 ... 247 247 247]
 ...
 [241 242 242 ... 236 236 235]
 [242 242 242 ... 235 235 235]
 [242 242 242 ... 235 235 235]]"
e3e7c584f317d1b5d6ac0088c411565e,Tatvaarts Tribal Face Showpiece  -  21.59 cm,home decor & festive needs,"tatvaart tribal face showpiece            cm   brass   gold 
                          price   rs       
				
			 nice beautiful home décor item   cast iron   product stand enjoy special place room   gifted near dear one eventful day 
 nice beautiful home décor item   cast iron   product stand enjoy special place room   gifted near dear one eventful day",e3e7c584f317d1b5d6ac0088c411565e.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
9d279c825ba12804c337f883b366a6e2,Shoppingtara Paper Mache 3 Piece Elephant Home Decor Gift Showpiece  -  4 cm,home decor & festive needs,"shoppingtara paper mache    piece elephant home decor gift showpiece        cm   paper mache   multicolor 
                          price   rs     
				
			 handcraft elephant set    piece elephant chinese paper mache art   decorate enamel paint lacquer polish   size elephant increase order      inch     inch      inch   exclusive piece drawing room   sure admire guest 
 handcraft elephant set    piece elephant chinese paper mache art   decorate enamel paint lacquer polish   size elephant increase order      inch     inch      inch   exclusive piece drawing room   sure admire guest",9d279c825ba12804c337f883b366a6e2.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
91a5328e7235424885d271dfa0959eeb,King International Ergonomic Design with Long Gripped Handle Rolling Pizza Cutter,kitchen & dining,"king international ergonomic design long grip handle roll pizza cutter   stainless steel pack   
                          price   rs     
				
			  stop fight friend slice pizza pizza cutten fab kitchen   suttle color allow blend perfectly kitchen cutlery   razor sharp stainless steel blade allow instantly cut food slice   short description 
   material   stainless steel    plastic 
   color   red   white steel 
   freezer safe   yes 
   dishwasher safe   yes 
   pizza cutter length     inch      cm 
   quantity     piece   pizza cutter  
  stop fight friend slice pizza pizza cutten fab kitchen   suttle color allow blend perfectly kitchen cutlery   razor sharp stainless steel blade allow instantly cut food slice   short description 
   material   stainless steel    plastic 
   color   red   white steel 
   freezer safe   yes 
   dishwasher safe   yes 
   pizza cutter length     inch      cm 
   quantity     piece   pizza cutter  ",91a5328e7235424885d271dfa0959eeb.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
2110699b945ae766c8b8112038ac58b9,Go Hooked Wheel Pizza Cutter,kitchen & dining,buy hooked wheel pizza cutter r      online   hooked wheel pizza cutter good price free shipping    cash delivery   genuine product      day replacement guarantee,2110699b945ae766c8b8112038ac58b9.jpg,"[[252 252 252 ... 252 252 252]
 [252 252 252 ... 252 252 252]
 [252 252 252 ... 252 252 252]
 ...
 [252 252 252 ... 252 252 252]
 [252 252 252 ... 252 252 252]
 [252 252 252 ... 252 252 252]]"
198dbe7be6f84f6448197148d7b5e5a5,RoyalsCart KTH505 Showpiece  -  33 cm,home decor & festive needs,buy royalscart kth     showpiece         cm rs       online   royalscart kth     showpiece         cm good price free shipping    cash delivery   genuine product      day replacement guarantee,198dbe7be6f84f6448197148d7b5e5a5.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
ce02ab514e4c623dcf7acd7182a7762d,Apex Rolling Pizza Cutter,kitchen & dining,buy apex roll pizza cutter rs     online   apex roll pizza cutter good price free shipping    cash delivery   genuine product      day replacement guarantee,ce02ab514e4c623dcf7acd7182a7762d.jpg,"[[137 138 141 ... 143 142 142]
 [137 138 141 ... 143 142 142]
 [137 138 140 ... 143 143 143]
 ...
 [152 153 154 ... 157 157 156]
 [153 154 155 ... 157 156 156]
 [154 154 155 ... 156 156 156]]"
2ede595489db33a036d135ce22645515,MCB Exports Mini 6 Drawer Chest Showpiece  -  33 cm,home decor & festive needs,"mcb exports mini    drawer chest showpiece         cm   wooden   brass   multicolor 
                          price   rs       
				
			 mini    drawer chest brass fit   dimension     x   x    cms 
 mini    drawer chest brass fit   dimension     x   x    cms",2ede595489db33a036d135ce22645515.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
32cf0691248297655e2c1728b12e2262,Poppins Printed Baby Boy's Jumpsuit,baby care,"poppin print baby boy s jumpsuit 
                          price   rs     
				
			 high quality sleeve romper suit infant       cotton   romper ensure day comfort   ozone free dye little s safety pack contain    romper    print   striped solid available multi color different size 
 high quality sleeve romper suit infant       cotton   romper ensure day comfort   ozone free dye little s safety pack contain    romper    print   striped solid available multi color different size",32cf0691248297655e2c1728b12e2262.jpg,"[[234 234 234 ... 244 244 244]
 [234 234 234 ... 242 243 243]
 [235 235 234 ... 239 240 240]
 ...
 [251 250 249 ... 254 254 254]
 [250 250 250 ... 253 254 254]
 [251 251 251 ... 253 253 254]]"
81a695f80d3f5c445910d310f1a83eb8,S C Handicrafts Sandalwood Chinese Queen. Showpiece  -  16 cm,home decor & festive needs,buy s c handicrafts sandalwood chinese queen   showpiece         cm rs       online   s c handicrafts sandalwood chinese queen   showpiece         cm good price free shipping    cash delivery   genuine product      day replacement guarantee,81a695f80d3f5c445910d310f1a83eb8.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [202 177 145 ... 255 255 255]
 [240 231 220 ... 255 255 255]
 [255 254 254 ... 255 255 255]]"
922a04084481d4b3275a3f7bb54e90f3,Purpledip Kattle Showpiece  -  15 cm,home decor & festive needs,"purpledip kattle showpiece         cm   steel   multicolor 
                          price   rs       
				
			 paint artisan rajasthan   steel teapot bring good cheer    color teatime   use decorative piece adorn dining table gift indian curio   hold hot beverage 
 paint artisan rajasthan   steel teapot bring good cheer    color teatime   use decorative piece adorn dining table gift indian curio   hold hot beverage",922a04084481d4b3275a3f7bb54e90f3.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
f2751cf0dd59d223cacbc5da5df42a1a,Agromech YIBOO Rolling Pizza Cutter,kitchen & dining,"agromech yiboo roll pizza cutter   stainless steel pack   
                          price   rs     
				
			 pizza cutter strong comfortable grip help slice pizza easily        stainless steel wheel plastic handle 

 kindly lookout   agromech   special barcode authenticity product find product search    agromech   flipkart 
 pizza cutter strong comfortable grip help slice pizza easily        stainless steel wheel plastic handle 

 kindly lookout   agromech   special barcode authenticity product find product search    agromech   flipkart",f2751cf0dd59d223cacbc5da5df42a1a.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 253 254 254]
 [255 255 255 ... 254 254 254]
 [255 255 255 ... 254 254 254]]"
cc2e2bb105a5c2b2e43842886d057b81,Lal Haveli Traditional Hand Crafted Beautiful Iron Musician 5 Pcs Set Showpiece  -  33 cm,home decor & festive needs,buy lal haveli traditional hand craft beautiful iron musician    pc set showpiece         cm rs       online   lal haveli traditional hand craft beautiful iron musician    pc set showpiece         cm good price free shipping    cash delivery   genuine product      day replacement guarantee,cc2e2bb105a5c2b2e43842886d057b81.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
67d6b4a8aa19d57740b0440365b77624,Lal Haveli Decorative Dholak Musician Showpiece  -  8.89 cm,home decor & festive needs,"lal haveli decorative dholak musician showpiece           cm   steel   wooden   red 
                          price   rs       
				
			 fine   handmade meenakari work design   pretty color showpiece add   touch traditional   elegance home decor   beautiful   indian rajasthani handmade man musician showpiece   light wood steel material   promise deliver good quality product good price 
 fine   handmade meenakari work design   pretty color showpiece add   touch traditional   elegance home decor   beautiful   indian rajasthani handmade man musician showpiece   light wood steel material   promise deliver good quality product good price",67d6b4a8aa19d57740b0440365b77624.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
f39a2cce8929f5b44087d688995994e4,Tiedribbons We Love Mom With Green Background Tile Showpiece  -  28 cm,home decor & festive needs,buy tiedribbon love mom green background tile showpiece         cm rs      online   tiedribbon love mom green background tile showpiece         cm good price free shipping    cash delivery   genuine product      day replacement guarantee,f39a2cce8929f5b44087d688995994e4.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 254 ... 254 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
4451f1b01168b6a085738d0b0f2f02aa,Rajo Raja Magan Buddha Artpiece Showpiece  -  20.5 cm,home decor & festive needs,buy rajo raja magan buddha artpiece showpiece           cm rs       online   rajo raja magan buddha artpiece showpiece           cm good price free shipping    cash delivery   genuine product      day replacement guarantee,4451f1b01168b6a085738d0b0f2f02aa.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
9f76aaed44b540869da862c5dd4b266f,Lal Haveli Rajasthani Handcrafted Decorative Showpiece Statue Musicians Showpiece  -  17.18 cm,home decor & festive needs,buy lal haveli rajasthani handcraft decorative showpiece statue musician showpiece            cm rs        online   lal haveli rajasthani handcraft decorative showpiece statue musician showpiece            cm good price free shipping    cash delivery   genuine product      day replacement guarantee,9f76aaed44b540869da862c5dd4b266f.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
caabe6014b914fe2874a9a8d7284f79b,Surface 180 Elephant Shape Handpainted Wooden Round Stool Showpiece  -  17.78 cm,home decor & festive needs,buy surface      elephant shape handpainte wooden round stool showpiece            cm rs       online   surface      elephant shape handpainte wooden round stool showpiece            cm good price free shipping    cash delivery   genuine product      day replacement guarantee,caabe6014b914fe2874a9a8d7284f79b.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
968a2b3be84193e3f755c2fe71033a2c,Sovam International Krishna With Cow Idol Showpiece  -  6 cm,home decor & festive needs,"sovam international krishna cow idol showpiece        cm   brass   white 
                          price   rs       
				
			 handcraft antique idol lord krishna cow metal durable stand pure white metal   idol silver polished alluring antique look   ideal gift friend relative   gift piece prepare creative artisan 
 handcraft antique idol lord krishna cow metal durable stand pure white metal   idol silver polished alluring antique look   ideal gift friend relative   gift piece prepare creative artisan",968a2b3be84193e3f755c2fe71033a2c.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
f8c1b5fb422d8418dc9e40a43fece55a,Lal Haveli Beautifully crafted and painted Horse with bells Showpiece  -  33 cm,home decor & festive needs,"lal haveli beautifully craft paint horse bell showpiece         cm   wooden   iron   red 
                          price   rs       
				
			 present beautiful animal figurine handmade   beautifully craft paint horse bell   fusion mango wood aluminium metal   horse beautifully cast solid aluminium metal detailed hand craft polish prefect shine   product exactly show picture 
 present beautiful animal figurine handmade   beautifully craft paint horse bell   fusion mango wood aluminium metal   horse beautifully cast solid aluminium metal detailed hand craft polish prefect shine   product exactly show picture",f8c1b5fb422d8418dc9e40a43fece55a.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [254 252 205 ... 140 214 249]
 [254 253 222 ... 190 239 253]
 [254 254 235 ... 226 252 254]]"
4642d967bc34a36454b281de632f6c11,Sovam International Radha Krishna God Showpiece  -  6 cm,home decor & festive needs,"sovam international radha krishna god showpiece        cm   brass   white 
                          price   rs       
				
			 image original item represent actual size    colour item crop display   picture   
 image original item represent actual size    colour item crop display   picture  ",4642d967bc34a36454b281de632f6c11.jpg,"[[254 254 254 ... 254 254 254]
 [254 254 254 ... 254 254 254]
 [254 254 254 ... 254 254 254]
 ...
 [254 254 254 ... 254 254 254]
 [254 254 254 ... 254 254 254]
 [254 254 254 ... 254 254 254]]"
34d3b2b8d263294107a3ffc69b35ff8f,The Ethnic Story Royal Durban Showpiece  -  30.48 cm,home decor & festive needs,buy ethnic story royal durban showpiece            cm rs       online   ethnic story royal durban showpiece            cm good price free shipping    cash delivery   genuine product      day replacement guarantee,34d3b2b8d263294107a3ffc69b35ff8f.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
ed139e0d1b5c973495e1aa35dd4a5533,JSM Hard Anodized Kadhai 4 L,kitchen & dining,buy jsm hard anodized kadhai    l rs       online   jsm hard anodized kadhai    l good price free shipping    cash delivery   genuine product      day replacement guarantee,ed139e0d1b5c973495e1aa35dd4a5533.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
e1e133cbe616bee3b3e9e6f4f0882e3d,Celebrity Wheel Pizza Cutter,kitchen & dining,"celebrity wheel pizza cutter   carbon steel pack   
                          price   rs     
				
			 fast cutting 
 fast cutting",e1e133cbe616bee3b3e9e6f4f0882e3d.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
cf2ba696547459733c6bbfad4e3bcf62,Unique Design Mobile Stand Showpiece  -  15 cm,home decor & festive needs,"unique design mobile stand showpiece         cm   wooden   yellow 
                          price   rs     
				
			 handcraft mobile stand wood decorate rajasthani painting   ideal gift friend relative   product offer highly economical rate 
 handcraft mobile stand wood decorate rajasthani painting   ideal gift friend relative   product offer highly economical rate",cf2ba696547459733c6bbfad4e3bcf62.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [234 212 177 ... 143 165 188]
 [246 239 227 ... 204 213 223]
 [253 253 253 ... 238 241 243]]"
be0e65c6d8c2cc8cb913b36aa4168cf0,Lal Haveli Iron Wall Decorative Musician Showpiece  -  50.8 cm,home decor & festive needs,buy lal haveli iron wall decorative musician showpiece           cm rs       online   lal haveli iron wall decorative musician showpiece           cm good price free shipping    cash delivery   genuine product      day replacement guarantee,be0e65c6d8c2cc8cb913b36aa4168cf0.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
2e8df36b35d22cf219cf8bae6c2af752,Metallino Hard Anodised Kadhai 1.2 L,kitchen & dining,buy metallino hard anodise kadhai      l rs      online   metallino hard anodise kadhai      l good price free shipping    cash delivery   genuine product      day replacement guarantee,2e8df36b35d22cf219cf8bae6c2af752.jpg,"[[250 248 246 ... 255 255 255]
 [250 248 246 ... 253 253 253]
 [250 248 246 ... 249 249 249]
 ...
 [251 251 251 ... 253 254 254]
 [254 254 254 ... 253 254 254]
 [255 255 255 ... 253 253 254]]"
8f41774c16a931d71fcf01f8fee171e0,Ruchiworld Marble Pot Showpiece  -  4 cm,home decor & festive needs,"ruchiworld marble pot showpiece        cm   stoneware   multicolor 
                          price   rs       
				
			 exclusive piece drawing room   surity get admiration guest   shop artistic item good price 
 exclusive piece drawing room   surity get admiration guest   shop artistic item good price",8f41774c16a931d71fcf01f8fee171e0.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
7e4c1d31e279a700c6b8e66d820e8601,Kosher Kadhai 5 L,kitchen & dining,buy kosher kadhai    l rs      online   kosher kadhai    l good price free shipping    cash delivery   genuine product      day replacement guarantee,7e4c1d31e279a700c6b8e66d820e8601.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 253 254 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
1357e9d24661c3b5797aa1016e0c3be1,Recon SuperChef Kadhai,kitchen & dining,buy recon superchef kadhai rs      online   recon superchef kadhai good price free shipping    cash delivery   genuine product      day replacement guarantee,1357e9d24661c3b5797aa1016e0c3be1.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
799ddb97164ff2d5d53bb8b27b8c355f,"Indian Art Villa 2.3"" X 6.9"" X 2.3"" Handmade High Quality Stainless Steel Copper Dish Serving Indian Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.7 L",kitchen & dining,buy indian art villa       x       x       handmade high quality stainless steel copper dish serve indian food daal curry karahi kadai wok bowl kadhai      l rs      online   indian art villa       x       x       handmade high quality stainless steel copper dish serve indian food daal curry karahi kadai wok bowl kadhai      l good price free shipping    cash delivery   genuine product      day replacement guarantee,799ddb97164ff2d5d53bb8b27b8c355f.jpg,"[[254 253 253 ... 255 255 255]
 [251 248 243 ... 255 255 255]
 [242 233 219 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
607dc41467008ee7a8dba0276f180f63,Suruchi Kadhai 4.5 L,kitchen & dining,buy suruchi kadhai      l rs      online   suruchi kadhai      l good price free shipping    cash delivery   genuine product      day replacement guarantee,607dc41467008ee7a8dba0276f180f63.jpg,"[[255 255 255 ... 218 235 242]
 [255 255 255 ... 211 229 238]
 [255 255 255 ... 202 224 233]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
0c4718ae90f2889b7021a99ee1cc106c,Bergner Kadhai NA L,kitchen & dining,"bergner kadhai na l   aluminium   non stick 
                          price   r       
				
			 strong kadai temper glass lid bergner brilliant collection utensil kitchen  
 high quality stainless steel diamond coating 
  quick heat distribution ability lightweight corrosion resistant 
 strong kadai temper glass lid bergner brilliant collection utensil kitchen  
 high quality stainless steel diamond coating 
  quick heat distribution ability lightweight corrosion resistant",0c4718ae90f2889b7021a99ee1cc106c.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
85fe188e1ee8237b70df0d475907bf24,Kalash Kadhai 11.5 L,kitchen & dining,buy kalash kadhai       l rs       online   kalash kadhai       l good price free shipping    cash delivery   genuine product      day replacement guarantee,85fe188e1ee8237b70df0d475907bf24.jpg,"[[254 250 247 ... 255 255 255]
 [253 246 238 ... 255 255 255]
 [253 240 227 ... 254 254 254]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
ea42376c9c52752d9d01bba12eb2999b,Peacock Kadhai 3.8 L,kitchen & dining,buy peacock kadhai      l rs       online   peacock kadhai      l good price free shipping    cash delivery   genuine product      day replacement guarantee,ea42376c9c52752d9d01bba12eb2999b.jpg,"[[255 255 254 ... 254 254 255]
 [255 255 254 ... 254 254 255]
 [255 255 254 ... 254 254 255]
 ...
 [255 255 255 ... 255 255 255]
 [254 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
87f1807e002d3555b8dfb465a8a61df2,Leo Natura Paniarakkal 7 Hole Kadhai NA L,kitchen & dining,buy leo natura paniarakkal    hole kadhai na l rs      online   leo natura paniarakkal    hole kadhai na l good price free shipping    cash delivery   genuine product      day replacement guarantee,87f1807e002d3555b8dfb465a8a61df2.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
45d0af2c709de47268c80c35a117de44,Malhar Niko Male Doll Showpiece  -  25 cm,home decor & festive needs,buy malhar niko male doll showpiece         cm rs       online   malhar niko male doll showpiece         cm good price free shipping    cash delivery   genuine product      day replacement guarantee,45d0af2c709de47268c80c35a117de44.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
0131e5d87b72877702d536299cf83b75,Sumeet Hard Anodised 14 Kadhai 3 L,kitchen & dining,buy sumeet hard anodise     kadhai    l rs       online   sumeet hard anodise     kadhai    l good price free shipping    cash delivery   genuine product      day replacement guarantee,0131e5d87b72877702d536299cf83b75.jpg,"[[252 252 252 ... 252 252 252]
 [252 252 252 ... 252 252 252]
 [252 252 252 ... 252 252 252]
 ...
 [252 252 252 ... 252 252 252]
 [252 252 252 ... 252 252 252]
 [252 252 252 ... 252 252 252]]"
17611e6e94d73ef376834e5c6ee03dde,TRUE Bong,home decor & festive needs,buy true bong rs      online   true bong good price free shipping    cash delivery   genuine product      day replacement guarantee,17611e6e94d73ef376834e5c6ee03dde.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [245 236 219 ... 254 254 254]
 [254 254 254 ... 254 254 254]
 [255 255 255 ... 255 255 255]]"
72cbc043d14ee578c789c9fab3c43cdd,Kalash Kadhai 3.5 L,kitchen & dining,buy kalash kadhai      l rs      online   kalash kadhai      l good price free shipping    cash delivery   genuine product      day replacement guarantee,72cbc043d14ee578c789c9fab3c43cdd.jpg,"[[252 251 251 ... 255 255 255]
 [252 247 238 ... 255 255 255]
 [252 238 213 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
6bc04b3ec1f8d4da2a00f8662f4fbed3,Metallino Kadhai NA L,kitchen & dining,buy metallino kadhai na l rs      online   metallino kadhai na l good price free shipping    cash delivery   genuine product      day replacement guarantee,6bc04b3ec1f8d4da2a00f8662f4fbed3.jpg,"[[255 255 255 ... 254 254 254]
 [255 255 255 ... 254 254 253]
 [255 255 255 ... 253 253 253]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
fb733e04ff2d72c59d8513eb574e81a2,Metallino Hard Anodised WGlass Lid Kadhai 3.5 L,kitchen & dining,buy metallino hard anodise wglass lid kadhai      l rs       online   metallino hard anodise wglass lid kadhai      l good price free shipping    cash delivery   genuine product      day replacement guarantee,fb733e04ff2d72c59d8513eb574e81a2.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
fda51c31a1b7ae8f3c7b5c0174d3e201,The Crafts House Showpiece  -  6.5 cm,home decor & festive needs,buy craft house showpiece          cm rs       online   crafts house showpiece          cm good price free shipping    cash delivery   genuine product      day replacement guarantee,fda51c31a1b7ae8f3c7b5c0174d3e201.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
c38eb8abdaa1d8c28bc8c262761dfbc5,Jaipan KD2.5 Kadhai 2.5 L,kitchen & dining,buy jaipan kd     kadhai      l rs      online   jaipan kd     kadhai      l good price free shipping    cash delivery   genuine product      day replacement guarantee,c38eb8abdaa1d8c28bc8c262761dfbc5.jpg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
